user_id,from_loc,to_loc
5238332585.0,"Wake Forest, NC","Lumberton, NC"
3596062716.0,"Huntersville, NC","Savannah, GA"
738963042.0,"Stamford, CT","Hartford, CT"
2590328525.0,"Lakeville, MN","Apache Junction, AZ"
1227419428.0,"Chicago, IL","Los Angeles, CA"
1678000961.0,"Crest Hill, IL","Orlando, FL"
746564193.0,"Chicago, IL","Fayetteville, AR"
663051586.0,"Alexandria, VA","Hagerstown, MD"
211292565.0,"Houston, TX","Arlington, TX"
5267918229.0,"South Plainfield, NJ","San Francisco, CA"
2001499717.0,"Miami, FL","Cincinnati, OH"
662699255.0,"Chicago, IL","Gaithersburg, MD"
4510431133.0,"Spokane Valley, WA","Federal Way, WA"
2695238898.0,"Brighton, CO","Huntington Beach, CA"
667240680.0,"Portland, OR","Walla Walla, WA"
1656087763.0,"Atlanta, GA","Minneapolis, MN"
5239424620.0,"Honolulu, HI","Newport News, VA"
692326650.0,"Raleigh, NC","New York, NY"
1417191293.0,"Hazelwood, MO","Las Vegas, NV"
5024708420.0,"Dayton, OH","Columbus, OH"
1557204829.0,"San Jose, CA","Rocklin, CA"
3842942280.0,"Pullman, WA","Seattle, WA"
1879969756.0,"Casper, WY","San Diego, CA"
4016229371.0,"Oviedo, FL","East Providence, RI"
5418564100.0,"Atlanta, GA","Las Vegas, NV"
5028822544.0,"Chicago, IL","Fort Myers, FL"
1056359198.0,"Dania Beach, FL","Glen Burnie, MD"
3969347539.0,"Syracuse, NY","Orlando, FL"
4322027002.0,"Santa Monica, CA","Las Vegas, NV"
2150500186.0,"Virginia Beach, VA","Murrieta, CA"
4003361020.0,"New York, NY","Mountain View, CA"
722762971.0,"Anaheim, CA","Livermore, CA"
4277329521.0,"Anaheim, CA","Chula Vista, CA"
3308861846.0,"Mesa, AZ","Killeen, TX"
1394447440.0,"San Diego, CA","Phoenix, AZ"
5320071835.0,"Cleveland, OH","Kansas City, MO"
1120282469.0,"Atlanta, GA","Tampa, FL"
892801299.0,"Santa Monica, CA","Houston, TX"
5491357827.0,"Largo, FL","Oceanside, CA"
1213954704.0,"New York, NY","Albuquerque, NM"
4887550086.0,"Plano, TX","Corpus Christi, TX"
925444036.0,"Tampa, FL","Boston, MA"
2404229560.0,"New York, NY","Philadelphia, PA"
726589850.0,"New York, NY","Miami, FL"
4435581029.0,"Anchorage, AK","Las Vegas, NV"
4670379113.0,"Stockbridge, GA","Sioux City, IA"
1692379968.0,"Cooper City, FL","Bayonne, NJ"
986886057.0,"Jacksonville, FL","Orlando, FL"
3402059860.0,"Oak Forest, IL","Naples, FL"
5177528103.0,"Springfield, MO","Orlando, FL"
3119917882.0,"Rockford, IL","Park Ridge, IL"
1679883483.0,"Oceanside, CA","Kerrville, TX"
3394060103.0,"Columbus, OH","Amarillo, TX"
732660855.0,"Fishers, IN","Glen Burnie, MD"
1873517677.0,"Wellington, FL","Orlando, FL"
1054995665.0,"Davenport, IA","Denver, CO"
1257706635.0,"Houston, TX","Lynbrook, NY"
5295953796.0,"Lewisville, TX","Nacogdoches, TX"
4894349031.0,"Rochester, NY","Riviera Beach, FL"
1315183838.0,"Milwaukee, WI","Madison, WI"
3834989917.0,"Lynnwood, WA","Atlanta, GA"
74576541.0,"Issaquah, WA","New York, NY"
1893359131.0,"Logan, UT","Burbank, CA"
750734365.0,"Birmingham, MI","Miami Beach, FL"
4144948442.0,"Bentonville, AR","Jersey City, NJ"
1318345767.0,"Lake Forest, CA","Fresno, CA"
1900645242.0,"Orlando, FL","Commack, NY"
4798117273.0,"Barstow, CA","Colorado Springs, CO"
1961751782.0,"Long Beach, CA","Detroit, MI"
2444039463.0,"Anaheim, CA","Lodi, CA"
4938537827.0,"Huntington Beach, CA","Springfield, MO"
1959108710.0,"Farmington Hills, MI","Boynton Beach, FL"
1963399707.0,"Farmington Hills, MI","Boynton Beach, FL"
4950913026.0,"Irvine, CA","Grand Rapids, MI"
5283598675.0,"Salinas, CA","Yuma, AZ"
5156802227.0,"Las Cruces, NM","Franklin, TN"
1590813897.0,"Madison, WI","Austin, TX"
5464645253.0,"Milwaukee, WI","San Diego, CA"
3806981795.0,"Carlsbad, CA","Orlando, FL"
1294212.0,"Littleton, CO","Phoenix, AZ"
1943315012.0,"Holland, MI","Chicago, IL"
1099759273.0,"Monterey, CA","San Ramon, CA"
751883885.0,"Sacramento, CA","Carlsbad, CA"
4453020055.0,"Charleston, SC","Lexington, SC"
3682342928.0,"Houston, TX","Omaha, NE"
714275466.0,"New York, NY","La Quinta, CA"
4589823819.0,"Miami, FL","Naples, FL"
771747896.0,"San Francisco, CA","Rancho Mirage, CA"
3186320051.0,"Revere, MA","New York, NY"
5179061676.0,"Casselberry, FL","Chicago, IL"
1263187525.0,"Santee, CA","Santa Cruz, CA"
2076858440.0,"DeLand, FL","Aurora, IL"
1612286190.0,"Troy, AL","Fort Walton Beach, FL"
3045658525.0,"Tacoma, WA","Portland, ME"
2297970729.0,"Dallas, TX","Corvallis, OR"
1421782145.0,"Collierville, TN","Phenix City, AL"
4369599004.0,"Germantown, WI","Neenah, WI"
3529191117.0,"Tallahassee, FL","Ocala, FL"
649488245.0,"Mountain View, CA","Miami, FL"
1699669223.0,"Phoenix, AZ","Lancaster, TX"
1924166942.0,"Tucson, AZ","Hermosa Beach, CA"
1303158557.0,"Edinburg, TX","Lake Charles, LA"
445509949.0,"Stamford, CT","Livermore, CA"
723024559.0,"Orange, CA","Clovis, CA"
1393261587.0,"Metairie, LA","Las Vegas, NV"
3834988011.0,"Coral Gables, FL","Austin, TX"
1902138213.0,"Lawton, OK","Milwaukee, WI"
5474242869.0,"Houston, TX","Phoenix, AZ"
3452630344.0,"New York, NY","Austin, TX"
3757607127.0,"Denver, CO","Cheyenne, WY"
756691879.0,"Plano, TX","Fort Collins, CO"
4233317261.0,"Pflugerville, TX","San Francisco, CA"
1355863706.0,"Phoenix, AZ","Tucson, AZ"
2164121188.0,"Punta Gorda, FL","Knoxville, TN"
5495602143.0,"Auburn, AL","Franklin, TN"
3963968681.0,"San Antonio, TX","Texarkana, AR"
4665567567.0,"Lakeland, FL","Naples, FL"
1511322586.0,"Roswell, GA","Charlotte, NC"
1903258230.0,"Round Rock, TX","College Station, TX"
3705106929.0,"Houston, TX","Westland, MI"
1524694755.0,"Chicago, IL","Austin, TX"
4193688525.0,"Orlando, FL","Avon, OH"
5135696873.0,"Indianapolis, IN","Las Vegas, NV"
1238926515.0,"Niles, IL","Hollywood, FL"
1026306536.0,"Palm Springs, CA","West Hollywood, CA"
5220322243.0,"Oakland, CA","Greensboro, NC"
3315428500.0,"Orlando, FL","San Francisco, CA"
677415164.0,"Peoria, AZ","Anaheim, CA"
2244245589.0,"Charlotte, NC","Seattle, WA"
2235151567.0,"Ellensburg, WA","San Francisco, CA"
1146204497.0,"Tucson, AZ","Maricopa, AZ"
5356107189.0,"University Park, FL","Lawton, OK"
638930348.0,"Dallas, TX","Tempe, AZ"
4742167378.0,"Chico, CA","Fresno, CA"
4244351532.0,"New Orleans, LA","Birmingham, AL"
5178360628.0,"Kissimmee, FL","Virginia Beach, VA"
2455198867.0,"Charlotte, NC","Fairfax, VA"
1913955433.0,"Sunnyvale, CA","Orange, CA"
2270437566.0,"New Orleans, LA","Spring, TX"
853361790.0,"Estero, FL","Oswego, IL"
1504767093.0,"Concord, NC","Summerville, SC"
1869567034.0,"Glendale, CA","Denver, CO"
4115577435.0,"Philadelphia, PA","New York, NY"
737024776.0,"Charlotte, NC","Seattle, WA"
316595215.0,"New York, NY","Baton Rouge, LA"
4364820345.0,"New Orleans, LA","Escondido, CA"
2090051876.0,"Alafaya, FL","Tamarac, FL"
5474412231.0,"Highlands Ranch, CO","Albuquerque, NM"
1327593030.0,"Virginia Beach, VA","Pensacola, FL"
145274401.0,"Palo Alto, CA","Cambridge, MA"
4470118447.0,"Champaign, IL","Chicago, IL"
5181335013.0,"Evansville, IN","Dunedin, FL"
179538444.0,"Burleson, TX","Waco, TX"
2172488096.0,"Boston, MA","Tucker, GA"
3461617257.0,"Atlanta, GA","Los Angeles, CA"
636637500.0,"New York, NY","Urbana, IL"
1542581426.0,"Charlotte, NC","Pompano Beach, FL"
1006553850.0,"Palo Alto, CA","New York, NY"
1193727560.0,"Granite Bay, CA","Seattle, WA"
3065974015.0,"Dallas, TX","Conroe, TX"
5466106031.0,"Leander, TX","San Antonio, TX"
1213441492.0,"Gaithersburg, MD","Johns Creek, GA"
5409218037.0,"Houston, TX","Yorba Linda, CA"
4975889706.0,"Casselberry, FL","Jacksonville, FL"
1782318540.0,"New York, NY","Miami, FL"
5277941928.0,"Baton Rouge, LA","New Orleans, LA"
175347448.0,"Seattle, WA","San Diego, CA"
719941938.0,"San Antonio, TX","Leander, TX"
4338867649.0,"Camden, NJ","Newark, NJ"
3661941041.0,"Fort Lauderdale, FL","Cape Coral, FL"
4086551404.0,"Coralville, IA","Scottsdale, AZ"
4332797637.0,"La Porte, TX","Alexandria, LA"
5274502908.0,"New Orleans, LA","Arlington, TX"
5218852326.0,"Gallup, NM","Tulsa, OK"
2140977152.0,"Santa Rosa, CA","San Diego, CA"
1690198872.0,"Charleston, SC","Smyrna, GA"
1349291059.0,"San Francisco, CA","Santa Monica, CA"
5245902672.0,"Dallas, TX","San Angelo, TX"
3892764610.0,"Scottsdale, AZ","Irvine, CA"
623690505.0,"Austin, TX","League City, TX"
735580499.0,"Chicago, IL","Holbrook, NY"
3054507390.0,"Los Angeles, CA","Elk Grove, CA"
1973425005.0,"Minneapolis, MN","Boston, MA"
726091543.0,"San Diego, CA","Orlando, FL"
1301041680.0,"Tuscaloosa, AL","Montgomery, AL"
5476563082.0,"Charleston, SC","Decatur, GA"
4023200999.0,"Greensboro, NC","Philadelphia, PA"
3182052847.0,"Orlando, FL","Fort Lauderdale, FL"
720927214.0,"Miami, FL","Greenacres, FL"
5371934278.0,"Corpus Christi, TX","Plano, TX"
17025532.0,"Manchester, NH","Yonkers, NY"
738810526.0,"Beverly Hills, CA","Oakland, CA"
449577189.0,"San Francisco, CA","Beaverton, OR"
728839029.0,"Philadelphia, PA","Elgin, IL"
1779639672.0,"West Palm Beach, FL","Orlando, FL"
720652845.0,"Virginia Beach, VA","Charlotte, NC"
4262447356.0,"San Jose, CA","San Diego, CA"
1370014946.0,"San Francisco, CA","South Lake Tahoe, CA"
1038547372.0,"San Diego, CA","Atlanta, GA"
4039419085.0,"Minneapolis, MN","Willmar, MN"
5125081473.0,"New York, NY","Boca Raton, FL"
2537157045.0,"Temple, TX","Rockwall, TX"
4139329336.0,"Cupertino, CA","Petaluma, CA"
1940837698.0,"Statesville, NC","Asheville, NC"
93984500.0,"Rochester, NY","Silver Spring, MD"
5047592145.0,"Houston, TX","Dallas, TX"
5234679031.0,"Richardson, TX","New York, NY"
3069862876.0,"Nashua, NH","Orlando, FL"
2979779337.0,"West Palm Beach, FL","Detroit, MI"
739083215.0,"Lincoln, CA","Brentwood, CA"
3366265546.0,"South Lake Tahoe, CA","San Francisco, CA"
1159312195.0,"West Palm Beach, FL","Smyrna, GA"
3651027170.0,"San Jose, CA","San Diego, CA"
725189243.0,"Jersey City, NJ","Decatur, GA"
3430271724.0,"San Diego, CA","Redondo Beach, CA"
1439317529.0,"Surprise, AZ","Livonia, MI"
4179079953.0,"Grand Rapids, MI","Chicago, IL"
3179848493.0,"Albuquerque, NM","Austin, TX"
1983340759.0,"Bartlett, TN","Chandler, AZ"
1023718243.0,"Newark, NJ","Atlantic City, NJ"
2765487510.0,"Santa Monica, CA","Atlanta, GA"
732967357.0,"Tallahassee, FL","Miami Beach, FL"
1083432374.0,"Manchester, NH","New York, NY"
5107984940.0,"New York, NY","Baton Rouge, LA"
1735370324.0,"Louisville, CO","Colorado Springs, CO"
1235599499.0,"Rohnert Park, CA","Mundelein, IL"
1626258971.0,"Ocean Springs, MS","Baton Rouge, LA"
3950147143.0,"Hays, KS","Denver, CO"
3835410374.0,"New Orleans, LA","Los Angeles, CA"
757984053.0,"San Jose, CA","New York, NY"
5158212859.0,"San Francisco, CA","New York, NY"
3755727788.0,"Agoura Hills, CA","San Francisco, CA"
1094467546.0,"New York, NY","Buffalo, NY"
642858441.0,"New York, NY","Philadelphia, PA"
12479278.0,"Chicago, IL","Scarsdale, NY"
2662418309.0,"Albuquerque, NM","Fort Collins, CO"
5536151967.0,"Richardson, TX","Corpus Christi, TX"
4956547501.0,"Denver, CO","Sacramento, CA"
1070319353.0,"San Antonio, TX","Austin, TX"
3934227366.0,"Boston, MA","Columbia, SC"
4397717075.0,"Midland, MI","East Lansing, MI"
1330929411.0,"Lawndale, CA","San Diego, CA"
5380736379.0,"Rochester, NY","Chicago, IL"
2395559184.0,"Memphis, TN","Jackson, TN"
3453688463.0,"San Diego, CA","Phoenix, AZ"
1061169132.0,"Poway, CA","Santa Ana, CA"
3474319418.0,"Springfield, OR","Indio, CA"
2238899819.0,"Romulus, MI","San Jose, CA"
4273681643.0,"Reno, NV","Las Vegas, NV"
4766967522.0,"New York, NY","Philadelphia, PA"
216896837.0,"Durango, CO","Oro Valley, AZ"
642775427.0,"New Haven, CT","Boca Raton, FL"
1417191293.0,"Las Vegas, NV","Thousand Oaks, CA"
1461349765.0,"New Haven, CT","Providence, RI"
3528104795.0,"Chesterfield, MO","Lawrence, KS"
5178624991.0,"Los Angeles, CA","New York, NY"
735773701.0,"San Francisco, CA","Gilroy, CA"
973727318.0,"La Crosse, WI","Madison, WI"
4185987349.0,"Sachse, TX","Orlando, FL"
3857179439.0,"Dallas, TX","Phoenix, AZ"
5151643691.0,"Raleigh, NC","Orlando, FL"
3421727307.0,"Seattle, WA","Oklahoma City, OK"
1592249884.0,"Lake Forest, IL","Culver City, CA"
725810214.0,"Richmond, VA","Orlando, FL"
5582590323.0,"Baton Rouge, LA","Laguna Beach, CA"
3035429851.0,"Redondo Beach, CA","Northampton, MA"
1533164714.0,"Durham, NC","Clemmons, NC"
2652358626.0,"Blue Springs, MO","Fort Myers, FL"
4206527698.0,"Mount Pleasant, SC","New York, NY"
5418564100.0,"Las Vegas, NV","Atlanta, GA"
3839479346.0,"Boston, MA","San Francisco, CA"
4717148990.0,"West Hollywood, CA","Chicago, IL"
2009087016.0,"Orlando, FL","Blue Springs, MO"
589154128.0,"Seattle, WA","Fairbanks, AK"
3774850409.0,"Hopkins, MN","Watertown, SD"
3494978390.0,"Oxnard, CA","Anaheim, CA"
1270375364.0,"Chicago, IL","Pasadena, CA"
4378277576.0,"Fort Myers, FL","New City, NY"
1032836404.0,"Oxon Hill, MD","San Diego, CA"
5195137836.0,"Paragould, AR","San Diego, CA"
1876004840.0,"Bloomington, IN","Bremerton, WA"
1380837081.0,"Riviera Beach, FL","Alpharetta, GA"
4031364925.0,"Dallas, TX","New York, NY"
1961090000.0,"Los Angeles, CA","Henderson, NV"
1076418375.0,"Henderson, NV","Champaign, IL"
17396597.0,"Austin, TX","Ypsilanti, MI"
636989276.0,"Indianapolis, IN","Pompano Beach, FL"
3939391412.0,"Las Vegas, NV","Santa Cruz, CA"
5206164027.0,"San Jose, CA","Rohnert Park, CA"
1540369372.0,"Sherwood, OR","Albuquerque, NM"
4257688386.0,"Nipomo, CA","Allen, TX"
3062689394.0,"Allen, TX","Tyler, TX"
740213776.0,"Los Angeles, CA","Miami Beach, FL"
1620891066.0,"Flint, MI","Chicago, IL"
1294212.0,"Phoenix, AZ","Littleton, CO"
2590328525.0,"Apache Junction, AZ","Lakeville, MN"
651743406.0,"Atlanta, GA","Kissimmee, FL"
502963525.0,"Chicago, IL","Charleston, SC"
3384088980.0,"Austin, TX","Bryan, TX"
5156802227.0,"Franklin, TN","Las Cruces, NM"
3359658266.0,"Seattle, WA","Broomfield, CO"
3112862307.0,"Carson City, NV","Libertyville, IL"
4385957709.0,"Chicago, IL","Somerville, MA"
3824750549.0,"San Ramon, CA","Sparks, NV"
2977937211.0,"Anchorage, AK","Seattle, WA"
1030151535.0,"Las Vegas, NV","Sheboygan, WI"
4453020055.0,"Lexington, SC","Mount Pleasant, SC"
5260755251.0,"Phoenix, AZ","Flagstaff, AZ"
5175811658.0,"Santee, CA","Las Vegas, NV"
3564207778.0,"Pembroke Pines, FL","Gainesville, FL"
1213834289.0,"Oak Ridge, TN","Brentwood, TN"
96047832.0,"New York, NY","New Orleans, LA"
3530298681.0,"Sacramento, CA","Bakersfield, CA"
3873699771.0,"Huntsville, AL","Tucson, AZ"
4012704058.0,"Riverside, CA","Berkeley, CA"
2570694319.0,"Kissimmee, FL","Lutz, FL"
1151168097.0,"Las Vegas, NV","Northampton, MA"
5423953817.0,"Denton, TX","Houston, TX"
4054958420.0,"El Cajon, CA","Orlando, FL"
2808233350.0,"Roseville, CA","Oceanside, CA"
734517776.0,"Greensboro, NC","Charlotte, NC"
1394447440.0,"Phoenix, AZ","San Diego, CA"
3857867131.0,"San Ramon, CA","Chicago, IL"
690157949.0,"Virginia Beach, VA","Cleveland, OH"
3232137143.0,"Kendall, FL","Kissimmee, FL"
5300240415.0,"New Britain, CT","Riviera Beach, FL"
5158296571.0,"Boca Raton, FL","Orlando, FL"
1950947583.0,"Baltimore, MD","Melbourne, FL"
4081747075.0,"Dallas, TX","West Palm Beach, FL"
1256367548.0,"Jacksonville, FL","Kennesaw, GA"
1030188109.0,"Austin, TX","Bellevue, WA"
4938537827.0,"Springfield, MO","Huntington Beach, CA"
3997246749.0,"San Antonio, TX","Mesa, AZ"
5492911390.0,"Houston, TX","Brentwood, TN"
4950913026.0,"Grand Rapids, MI","Irvine, CA"
4353778171.0,"Las Cruces, NM","Alexandria, VA"
5138155766.0,"San Diego, CA","Miami, FL"
2145680449.0,"Newington, CT","Petersburg, VA"
3889958740.0,"Indianapolis, IN","Delray Beach, FL"
5386509121.0,"Atlanta, GA","Pueblo, CO"
4221867.0,"Jacksonville, FL","Roswell, GA"
5500908232.0,"Long Beach, CA","Marietta, GA"
5343910841.0,"Texarkana, AR","Russellville, AR"
2289920265.0,"Irvine, CA","Poway, CA"
3987131991.0,"Evanston, IL","Savannah, GA"
3452630344.0,"Austin, TX","New York, NY"
1250796719.0,"New London, CT","New York, NY"
3311097933.0,"Peachtree City, GA","Erie, PA"
2948837428.0,"San Jose, CA","Soledad, CA"
1522033345.0,"San Jose, CA","Sacramento, CA"
2574843984.0,"Terre Haute, IN","Dallas, TX"
1268278035.0,"New York, NY","Cicero, IL"
3068759346.0,"Ellensburg, WA","San Francisco, CA"
4761940251.0,"Chicago, IL","Morrisville, NC"
662699255.0,"Gaithersburg, MD","Chicago, IL"
3448628720.0,"Bloomington, IL","Chicago, IL"
5161794889.0,"New York, NY","New Haven, CT"
444059648.0,"San Antonio, TX","Fort Worth, TX"
1450241789.0,"San Jose, CA","Kihei, HI"
8339930.0,"Dearborn, MI","Federal Way, WA"
3399291172.0,"Liberty, MO","Council Bluffs, IA"
146282096.0,"Honolulu, HI","Kirkland, WA"
3296739755.0,"Greeley, CO","Tampa, FL"
1931820979.0,"Hagerstown, MD","New York, NY"
1048564390.0,"Chicago, IL","Kansas City, MO"
5201937451.0,"Silver Spring, MD","Boynton Beach, FL"
722788013.0,"Miami, FL","Tampa, FL"
5371469465.0,"Tracy, CA","Oceanside, CA"
4167248575.0,"Chicago, IL","Honolulu, HI"
3687721129.0,"Scottsdale, AZ","Littleton, CO"
1032708798.0,"Culver City, CA","Reno, NV"
4031559973.0,"Chicago, IL","Orlando, FL"
4922385994.0,"Denver, CO","Colorado Springs, CO"
3834989917.0,"Atlanta, GA","Lynnwood, WA"
1859040904.0,"Dallas, TX","Redmond, WA"
1403057949.0,"Bossier City, LA","Worcester, MA"
3850197365.0,"Maplewood, MN","Naples, FL"
3923728061.0,"Atlanta, GA","Durham, NC"
1955649105.0,"Indianapolis, IN","New Haven, CT"
1404763028.0,"Columbia, SC","Myrtle Beach, SC"
116665520.0,"Naples, FL","Fleming Island, FL"
2547241149.0,"Erie, PA","Pleasant Prairie, WI"
4153608381.0,"Holly Springs, NC","Denton, TX"
2455198867.0,"Fairfax, VA","Charlotte, NC"
642736408.0,"Sunnyvale, CA","Chicago, IL"
3974879729.0,"Euless, TX","Los Angeles, CA"
1219083154.0,"Upland, CA","Portland, OR"
2940367354.0,"Chicago, IL","Tucson, AZ"
499823737.0,"Amarillo, TX","Denver, CO"
2172488096.0,"Tucker, GA","Boston, MA"
4888604138.0,"Bolingbrook, IL","Manassas, VA"
1349291059.0,"Santa Monica, CA","Orinda, CA"
1797059325.0,"Wilmette, IL","New York, NY"
1253019551.0,"Tulsa, OK","Springfield, MO"
738810526.0,"Oakland, CA","Santa Monica, CA"
5346363127.0,"Garland, TX","Houston, TX"
5185295886.0,"San Diego, CA","Tacoma, WA"
3976199274.0,"Naples, FL","Hamilton, OH"
3093217136.0,"Lynnwood, WA","Las Vegas, NV"
3399636864.0,"Henderson, NV","Anaheim, CA"
1007067478.0,"Lynnwood, WA","Las Vegas, NV"
2327042772.0,"San Antonio, TX","Houston, TX"
4887550086.0,"Corpus Christi, TX","Rockwall, TX"
3276351754.0,"Colorado Springs, CO","Denver, CO"
729442972.0,"Hialeah, FL","Winter Park, FL"
1360684879.0,"Greensboro, NC","Charlotte, NC"
5140466203.0,"Prescott, AZ","Pittsburgh, PA"
1086829252.0,"Denton, TX","San Angelo, TX"
1071773323.0,"Seattle, WA","San Jose, CA"
5165915805.0,"San Rafael, CA","La Quinta, CA"
747562994.0,"Knoxville, TN","Orlando, FL"
5216937518.0,"Boston, MA","Portland, ME"
1926499733.0,"Chicago, IL","San Diego, CA"
4152799443.0,"Los Angeles, CA","Pinole, CA"
4797308352.0,"Chicago, IL","Titusville, FL"
728554871.0,"Georgetown, TX","Dallas, TX"
3069862876.0,"Orlando, FL","Atlanta, GA"
2749787150.0,"Tampa, FL","Santa Cruz, CA"
1373369284.0,"Tallahassee, FL","Jacksonville, FL"
4959007221.0,"Federal Way, WA","San Jose, CA"
5395737402.0,"San Luis Obispo, CA","Santa Barbara, CA"
2662418309.0,"Fort Collins, CO","Albuquerque, NM"
5351983309.0,"Atlanta, GA","Hackensack, NJ"
1844598463.0,"Sterling Heights, MI","Alafaya, FL"
5133195757.0,"Tallahassee, FL","Winter Garden, FL"
5645314662.0,"San Antonio, TX","College Station, TX"
4566350181.0,"San Francisco, CA","El Paso, TX"
1437014937.0,"Bellingham, WA","Bremerton, WA"
1061169132.0,"Santa Ana, CA","San Diego, CA"
1093394608.0,"San Luis Obispo, CA","Englewood, CO"
5139877222.0,"South Bend, IN","Chicago, IL"
5155601209.0,"Tallahassee, FL","Appleton, WI"
1442787307.0,"New York, NY","San Francisco, CA"
1855325664.0,"Fresno, CA","Elk Grove, CA"
1855163905.0,"Albany, NY","Burlington, VT"
1064464449.0,"Eugene, OR","Santa Clara, CA"
5185618622.0,"Denton, TX","League City, TX"
5518660325.0,"Boone, NC","Greensboro, NC"
3401102865.0,"Holt, MI","Romulus, MI"
1918257821.0,"Chicago, IL","Los Angeles, CA"
782361319.0,"Albuquerque, NM","Long Beach, CA"
1120327702.0,"Indianapolis, IN","Emporia, KS"
2491248032.0,"Los Angeles, CA","New Orleans, LA"
5647263398.0,"Austin, TX","Dallas, TX"
1262630343.0,"New York, NY","Orlando, FL"
1066881484.0,"Ontario, CA","San Marcos, TX"
1405798437.0,"Hamilton, OH","Kissimmee, FL"
2079507338.0,"University Park, TX","Tyler, TX"
5115198621.0,"Milpitas, CA","Las Vegas, NV"
5337881727.0,"Cleveland, OH","Seattle, WA"
730787516.0,"Dallas, TX","Silver Spring, MD"
1074297178.0,"Alexandria, VA","Coeur d'Alene, ID"
2122284356.0,"Greensboro, NC","Lumberton, NC"
2574451464.0,"Waco, TX","The Woodlands, TX"
5124784677.0,"Tallahassee, FL","Miami, FL"
1401741009.0,"Shaker Heights, OH","Dania Beach, FL"
1161241888.0,"Portland, OR","Tonawanda, NY"
3907319354.0,"Long Beach, CA","Kissimmee, FL"
3595798230.0,"Milwaukee, WI","Fort Myers, FL"
5160615691.0,"Petaluma, CA","Miami Beach, FL"
5503997519.0,"Austin, TX","Victoria, TX"
1190320235.0,"Dallas, TX","Coronado, CA"
1015797654.0,"Seattle, WA","Danville, CA"
5247525258.0,"Huntsville, AL","Knoxville, TN"
1656087763.0,"Minneapolis, MN","Lawrenceville, GA"
4642849429.0,"Orange, CA","Phoenix, AZ"
2374409193.0,"Santa Monica, CA","Seattle, WA"
724184529.0,"New York, NY","Santa Barbara, CA"
720705982.0,"White Bear Lake, MN","Rochester, MN"
3428908896.0,"Tallahassee, FL","Mooresville, NC"
1579024546.0,"Ruskin, FL","Gainesville, FL"
5135419127.0,"Lincoln, NE","Lee's Summit, MO"
5476563082.0,"Decatur, GA","Charleston, SC"
754088784.0,"Temple, TX","San Marcos, TX"
5218057983.0,"Los Angeles, CA","Nashua, NH"
1903537076.0,"Cincinnati, OH","Greenville, SC"
1093262408.0,"Gainesville, FL","Tampa, FL"
3638197426.0,"Dallas, TX","Bradenton, FL"
1456907713.0,"Ann Arbor, MI","Honolulu, HI"
1088512587.0,"Lansing, MI","Miami Beach, FL"
749589723.0,"Chesapeake, VA","Seattle, WA"
4091592900.0,"Flagstaff, AZ","Phoenix, AZ"
3861408018.0,"Irvine, CA","Simi Valley, CA"
1536899276.0,"Merritt Island, FL","Lynnwood, WA"
3066017279.0,"New York, NY","Castle Rock, CO"
5152876518.0,"Carrollton, GA","Erie, CO"
3068638381.0,"Auburn, AL","Tampa, FL"
3912557520.0,"La Quinta, CA","Corona, CA"
1263187525.0,"Santa Cruz, CA","Sarasota, FL"
1012738117.0,"Abilene, TX","Oklahoma City, OK"
2559398470.0,"Irvine, CA","Milpitas, CA"
1015468389.0,"Pittsburgh, PA","Midland, MI"
725810214.0,"Orlando, FL","Philadelphia, PA"
5227706678.0,"Riverside, CA","San Leandro, CA"
1302769863.0,"Richmond, VA","Orlando, FL"
1415890679.0,"Houston, TX","Oklahoma City, OK"
1745421897.0,"Tampa, FL","Orlando, FL"
3949907356.0,"San Jose, CA","Orlando, FL"
5068417590.0,"Doral, FL","Aurora, CO"
5323183452.0,"Ithaca, NY","Cambridge, MA"
3264078285.0,"College Station, TX","Beaumont, TX"
5590443749.0,"San Clemente, CA","Muskogee, OK"
727931315.0,"Baltimore, MD","New York, NY"
4545028107.0,"Santa Ana, CA","Elizabeth, NJ"
266542069.0,"Carrollton, TX","Amarillo, TX"
1844292867.0,"Raleigh, NC","Asheville, NC"
3904187211.0,"Los Angeles, CA","San Jose, CA"
5412843502.0,"Urbana, IL","Cary, IL"
2979379196.0,"Waco, TX","Mobile, AL"
3041798558.0,"Waco, TX","Mobile, AL"
2176864274.0,"Harlingen, TX","Montgomery, IL"
1618061768.0,"Brentwood, TN","Tupelo, MS"
516777231.0,"Palo Alto, CA","West Hollywood, CA"
729053007.0,"Columbus, OH","Cleveland Heights, OH"
6609115.0,"Richmond, VA","Reisterstown, MD"
5431105044.0,"Cleveland, OH","Palatine, IL"
3439547137.0,"Kerrville, TX","New York, NY"
3665217354.0,"Charlotte, NC","Jackson, MS"
725123227.0,"Providence, RI","San Jose, CA"
4280069783.0,"Providence, RI","Diamond Bar, CA"
5228753966.0,"Merced, CA","Burbank, CA"
1733442436.0,"Boston, MA","Westfield, MA"
1407750469.0,"Fort Hood, TX","Cleveland, OH"
1975977439.0,"Smyrna, GA","Denver, CO"
4904968169.0,"Hartford, CT","The Woodlands, TX"
2340667148.0,"Sunnyvale, CA","Austin, TX"
3976682158.0,"San Francisco, CA","Cleveland Heights, OH"
708741480.0,"Holly Springs, NC","Orlando, FL"
1268464792.0,"San Francisco, CA","Savannah, GA"
3154827412.0,"Cambridge, MA","Burnsville, MN"
1213985142.0,"Pullman, WA","Kirkland, WA"
